"date","cms","ChlRFU","Doper","saltppt","TempC","Corr.NTU"
2013-07-02 20:00:00,0.7008458,3.25,131.775,28.3075,26.2775,1.8
2013-07-02 21:00:00,0.707925,2.475,123.075,30.4525,26.4325,1.775
2013-07-02 22:00:00,0.707925,1.7,116.575,31.695,26.465,1.7
2013-07-02 23:00:00,0.736242,2.2,118.475,30.92,26.3525,1.875
2013-07-03 00:00:00,0.736242,2.05,114.65,29.295,26.0375,2.1
2013-07-03 01:00:00,0.7433212,2.05,113.8,30.4525,26.0425,1.95
2013-07-03 02:00:00,0.736242,1.825,110.9,30.8375,25.9925,1.8
2013-07-03 03:00:00,0.7291627,1.7,110.625,30.965,25.9775,1.825
2013-07-03 04:00:00,0.707925,2.125,112.525,29.36,25.8175,1.875
2013-07-03 05:00:00,0.707925,1.6,109.55,31.0225,25.965,1.9
2013-07-03 06:00:00,0.707925,1.625,109.25,30.815,25.9225,2.025
2013-07-03 07:00:00,0.707925,1.75,109.775,30.74,25.97,2.225
2013-07-03 08:00:00,0.707925,1.5,109.825,31.6375,26.0375,1.85
2013-07-03 09:00:00,0.707925,1.475,112.175,31.4625,26.0225,1.875
2013-07-03 10:00:00,0.7008458,1.3,116.6,30.315,25.975,2.125
2013-07-03 11:00:00,0.679608,1.225,115.675,30.5025,26.215,2.6
2013-07-03 12:00:00,0.679608,1.325,108.95,28.17,25.9825,2.65
2013-07-03 13:00:00,0.679608,1.575,116.55,27.235,26.09,2.25
2013-07-03 14:00:00,0.679608,2.075,122.875,26.35,26.2275,1.9
2013-07-03 15:00:00,0.679608,2.175,125.225,26.445,26.395,1.8
2013-07-03 16:00:00,0.679608,2.175,124.375,27.0225,26.4925,1.775
2013-07-03 17:00:00,0.6725288,1.575,115.225,28.4825,26.585,1.85
2013-07-03 18:00:00,0.6654495,1.55,115.35,28.4025,26.3575,1.95
2013-07-03 19:00:00,0.651291,2.15,120.325,28.2775,26.16,1.825
2013-07-03 20:00:00,0.651291,2.35,121.8,27.92,26.035,1.85
2013-07-03 21:00:00,0.651291,2.6,120.25,27.715,26.0925,2
2013-07-03 22:00:00,0.651291,2.65,120.875,27.5775,25.9475,1.875
2013-07-03 23:00:00,0.651291,2.35,117.425,28.545,26.0675,1.9
2013-07-04 00:00:00,0.651291,1.775,112.85,28.9775,25.58,1.825
2013-07-04 01:00:00,0.651291,1.975,114.725,29.595,25.7075,1.55
2013-07-04 02:00:00,0.651291,1.85,113.85,30.555,25.975,1.55
2013-07-04 03:00:00,0.651291,1.475,111.075,31.5475,26.015,1.6
2013-07-04 04:00:00,0.651291,1.825,112.45,29.695,25.955,2.325
2013-07-04 05:00:00,0.651291,1.875,113.2,30.285,25.9725,2
2013-07-04 06:00:00,0.6866872,2.1,112.9,30.23,25.8425,2.175
2013-07-04 07:00:00,0.9486195,1.65,113.4,31.155,25.98,2.075
2013-07-04 08:00:00,1.0052535,1.2,111.65,31.6575,26.07,1.725
2013-07-04 09:00:00,0.9981742,1.475,115.65,30.1575,25.875,1.9
2013-07-04 10:00:00,0.9840157,1.425,117.525,29.225,25.92,2.025
2013-07-04 11:00:00,0.934461,1.5,122.1,29.065,26.0225,1.9
2013-07-04 12:00:00,0.84951,1.925,128.95,26.7075,26.1325,1.925
2013-07-04 13:00:00,0.7787175,2.175,134.45,27.195,26.4775,1.9
2013-07-04 14:00:00,0.7291627,2.65,137.25,27.2875,26.6625,1.775
2013-07-04 15:00:00,0.6937665,2.6,138.925,27.57,26.7125,1.8
2013-07-04 16:00:00,0.679608,2.55,141.175,27.9275,26.87,1.8
2013-07-04 17:00:00,0.679608,2.6,141.275,28.405,26.96,1.825
2013-07-04 18:00:00,0.651291,2.675,141.65,28.1625,26.8875,1.875
2013-07-04 19:00:00,0.651291,2.375,136.175,29.32,26.86,1.875
2013-07-04 20:00:00,0.6442117,2.325,134.775,29.76,26.8825,1.8
2013-07-04 21:00:00,0.622974,2.575,134.625,29.8475,26.915,2
2013-07-04 22:00:00,0.622974,2.5,136.65,29.41,26.9675,1.9
2013-07-04 23:00:00,0.622974,2.6,129.85,29.44,26.82,1.975
2013-07-05 00:00:00,0.622974,1.95,121.375,31.015,26.655,1.8
2013-07-05 01:00:00,0.622974,1.55,113.125,31.94,26.515,1.4
2013-07-05 02:00:00,0.622974,1.875,119.9,31.465,26.5525,1.75
2013-07-05 03:00:00,0.622974,2.05,123.925,31.4375,26.5825,1.95
2013-07-05 04:00:00,0.622974,2.05,123.175,31.235,26.5425,1.975
2013-07-05 05:00:00,0.622974,2.15,125.125,30.7525,26.5525,2.075
2013-07-05 06:00:00,0.622974,1.95,119.275,31.205,26.4975,2.1
2013-07-05 07:00:00,0.622974,1.625,119.55,31.675,26.55,2.025
2013-07-05 08:00:00,0.622974,1.4,118.075,30.4075,26.38,2.575
2013-07-05 09:00:00,0.622974,1.275,118.775,30.2825,26.295,1.85
2013-07-05 10:00:00,0.622974,1.375,120.9,29.715,26.2725,1.875
2013-07-05 11:00:00,0.622974,1.55,114.775,28.695,26.0725,1.625
2013-07-05 12:00:00,0.622974,1.575,119.75,28.2775,26.25,1.65
2013-07-05 13:00:00,0.622974,1.6,122.25,28.3275,26.475,1.875
2013-07-05 14:00:00,0.622974,1.875,124.375,28.7525,26.7025,1.875
2013-07-05 15:00:00,0.622974,2.65,134.05,28.3375,26.93,1.8
2013-07-05 16:00:00,0.6158948,3.325,140.5,28.395,27.0075,1.85
2013-07-05 17:00:00,0.594657,2.875,141.425,28.7775,27.0375,1.85
2013-07-05 18:00:00,0.6158948,2.55,128.75,28.8125,26.9625,2.075
2013-07-05 19:00:00,0.622974,2.7,127.675,28.0075,26.9125,2.375
2013-07-05 20:00:00,0.622974,2.35,125.3,29.225,26.9975,2.075
2013-07-05 21:00:00,0.622974,2.75,132,29.87,26.9625,1.925
2013-07-05 22:00:00,0.622974,2.5,125.7,29.6325,26.8325,2.15
2013-07-05 23:00:00,0.622974,1.3,109.9,30.655,26.475,1.7
2013-07-06 00:00:00,0.622974,1.05,110.4,32.33,26.745,1.3
2013-07-06 01:00:00,0.622974,1.225,110.325,31.9425,26.6775,1.55
2013-07-06 02:00:00,0.622974,1.95,115.7,30.4525,26.5225,2.05
2013-07-06 03:00:00,0.622974,2.025,117.825,30.0075,26.52,2.425
2013-07-06 04:00:00,0.622974,2.025,115.375,30.2875,26.62,2.3
2013-07-06 05:00:00,0.622974,1.75,110.85,30.345,26.5175,2.375
2013-07-06 06:00:00,0.622974,2.275,116.6,29.2,26.3375,2.05
2013-07-06 07:00:00,0.622974,2.575,119.7,29.59,26.44,2.125
2013-07-06 08:00:00,0.622974,1.9,121.125,29.98,26.485,1.975
2013-07-06 09:00:00,0.622974,1.3,123.45,30.61,26.7775,1.975
2013-07-06 10:00:00,0.622974,1.825,129.85,28.67,26.4375,1.875
2013-07-06 11:00:00,0.622974,2.125,129.5,27.8825,26.475,1.725
2013-07-06 12:00:00,0.622974,1.95,128.575,28.7775,26.785,1.7
2013-07-06 13:00:00,0.6088155,1.95,127.475,28.625,26.895,1.675
2013-07-06 14:00:00,0.594657,2.275,132.65,28.58,27.0525,1.675
2013-07-06 15:00:00,0.594657,2.85,144.275,28.37,27.1775,1.825
2013-07-06 16:00:00,0.594657,3.35,147.675,28.0075,27.3975,1.925
2013-07-06 17:00:00,0.594657,3.05,147.075,28.3775,27.4,1.95
2013-07-06 18:00:00,0.594657,2.125,139.2,30.295,27.4475,1.8
2013-07-06 19:00:00,0.594657,1.575,128.8,32.205,27.49,1.525
2013-07-06 20:00:00,0.594657,1.4,121.375,32.495,27.4575,1.525
2013-07-06 21:00:00,0.594657,2.775,132.35,29.76,27.3725,2
2013-07-06 22:00:00,0.6158948,1.45,120.35,32.9025,27.3525,1.675
2013-07-06 23:00:00,0.622974,1.05,116.275,33.0375,27.0825,1.525
2013-07-07 00:00:00,0.6442117,2.025,124.575,31.8825,27.225,2.125
2013-07-07 01:00:00,0.622974,2.4,122.9,29.825,26.72,2.15
2013-07-07 02:00:00,0.622974,2.1,112.65,30.055,26.62,1.9
2013-07-07 03:00:00,0.622974,1.55,117.8,31.1675,26.7775,1.7
2013-07-07 04:00:00,0.622974,1.575,116.625,31.5475,26.84,1.85
2013-07-07 05:00:00,0.622974,1.825,115.35,30.8475,26.62,1.85
2013-07-07 06:00:00,0.622974,1.625,104.075,29.4675,25.6225,2
2013-07-07 07:00:00,0.622974,1.275,109.05,31.37,26.5,1.775
2013-07-07 08:00:00,0.622974,1.1,107.775,32.225,26.7275,1.55
2013-07-07 09:00:00,0.622974,1.175,108.425,32.1625,26.69,1.625
2013-07-07 10:00:00,0.6088155,1.575,120.375,30.0225,26.4625,1.65
2013-07-07 11:00:00,0.6017362,1.725,125,29.5575,26.4825,1.7
2013-07-07 12:00:00,0.594657,2.225,134.525,27.2975,26.2025,1.8
2013-07-07 13:00:00,0.594657,2.7,142.975,26.7525,26.355,1.75
2013-07-07 14:00:00,0.594657,3.05,146.05,26.5725,26.5075,1.825
2013-07-07 15:00:00,0.594657,2.075,142.525,27.3425,26.7425,1.65
2013-07-07 16:00:00,0.594657,3.775,160.275,26.66,26.9,1.775
2013-07-07 17:00:00,0.5875778,3.95,161.15,26.6325,27.0275,1.8
2013-07-07 18:00:00,0.56634,3.65,160.95,27.0225,26.99,1.75
2013-07-07 19:00:00,0.56634,2.4,136.4,28.1675,26.9375,1.4
2013-07-07 20:00:00,0.56634,2.675,138.875,27.8,26.8275,1.525
2013-07-07 21:00:00,0.56634,2.05,128.25,30.5925,27.145,1.5
2013-07-07 22:00:00,0.56634,1.95,124,31.53,27.16,1.55
2013-07-07 23:00:00,0.56634,1.825,120.275,31.6125,26.8925,1.5
2013-07-08 00:00:00,0.56634,1.45,114.25,32.09,26.7375,1.35
2013-07-08 01:00:00,0.56634,1.65,113.4,31.345,26.4675,1.575
2013-07-08 02:00:00,0.56634,1.35,109.75,31.0575,26.3125,1.4
2013-07-08 03:00:00,0.56634,1.675,114.525,31.74,26.6,1.525
2013-07-08 04:00:00,0.56634,1.575,113.95,32.085,26.72,1.625
2013-07-08 05:00:00,0.56634,1.55,110.7,31.9075,26.4975,1.775
2013-07-08 06:00:00,0.56634,1.2,109.575,32.635,26.5075,1.55
2013-07-08 07:00:00,0.56634,0.925,105.125,31.935,26.23,1.65
2013-07-08 08:00:00,0.56634,1.65,113.675,31.0075,26.3325,1.9
2013-07-08 09:00:00,0.56634,3.025,123.8,28.3625,25.775,1.9
2013-07-08 10:00:00,0.5592607,2.725,129.05,30.025,26.3925,1.85
2013-07-08 11:00:00,0.5592607,2.525,136.6,28.9825,26.2525,1.85
2013-07-08 12:00:00,0.5451023,1.975,128.4,29.5625,26.48,1.725
2013-07-08 13:00:00,0.5451023,1.725,120.475,30.57,26.8175,1.65
2013-07-08 14:00:00,0.538023,1.275,116.8,31.55,26.8825,1.55
2013-07-08 15:00:00,0.538023,1.025,114.425,31.9925,26.8525,1.575
2013-07-08 16:00:00,0.538023,1.325,115.425,32.1925,26.9225,1.6
2013-07-08 17:00:00,0.538023,1.425,113.625,32.6075,26.945,1.55
2013-07-08 18:00:00,0.538023,1.75,117.5,31.9925,26.9375,1.65
2013-07-08 19:00:00,0.538023,1.775,115.9,32.275,26.955,1.625
2013-07-08 20:00:00,0.5309438,1,107.325,33.7475,26.69,1.225
2013-07-08 21:00:00,0.509706,0.825,106.375,33.7675,26.51,1.275
2013-07-08 22:00:00,0.509706,0.9,104.475,33.7375,26.4625,1.3
2013-07-08 23:00:00,0.509706,0.775,103.625,33.7375,26.305,1.3
2013-07-09 00:00:00,0.509706,0.775,103.45,34.1475,26.3575,1.25
2013-07-09 01:00:00,0.509706,0.775,102.225,34.155,26.225,1.2
2013-07-09 02:00:00,0.509706,0.775,101.05,34.37,26,1.3
2013-07-09 03:00:00,0.509706,0.775,98.975,34.4,25.605,1.125
2013-07-09 04:00:00,0.509706,0.6,98.825,34.445,25.5875,1.025
2013-07-09 05:00:00,0.509706,0.65,98.475,34.615,25.6425,1.25
2013-07-09 06:00:00,0.509706,0.7,96.25,33.71,25.5875,1.375
2013-07-09 07:00:00,0.509706,0.725,95.175,34.145,25.5225,1.425
2013-07-09 08:00:00,0.509706,0.875,93.75,34.33,25.55,1.7
2013-07-09 09:00:00,0.509706,1.025,97.25,33.1725,25.6175,1.825
2013-07-09 10:00:00,0.509706,1.3,103.575,32.7925,25.915,1.925
2013-07-09 11:00:00,0.509706,1.225,105.8,31.8,25.67,1.675
2013-07-09 12:00:00,0.509706,1.475,109.025,31.0675,25.685,1.45
2013-07-09 13:00:00,0.509706,1.3,108.875,31.5875,25.7775,1.475
2013-07-09 14:00:00,0.509706,1.425,108.2,32.7225,25.905,1.55
2013-07-09 15:00:00,0.509706,1.95,114.25,32.1375,26.0325,1.65
2013-07-09 16:00:00,0.509706,2.15,118.525,32.3225,25.9525,1.875
2013-07-09 17:00:00,0.509706,1.975,115.775,33,25.9175,1.625
2013-07-09 18:00:00,0.509706,1.225,107.975,33.6875,25.8175,1.475
2013-07-09 19:00:00,0.4955475,2.1,119.175,32.1525,25.8275,1.525
2013-07-09 20:00:00,0.4955475,2.325,119.325,31.7575,25.805,1.575
2013-07-09 21:00:00,0.481389,1.575,111.5,32.9925,25.79,1.6
2013-07-09 22:00:00,0.481389,1.275,107.7,33.3725,25.67,1.525
2013-07-09 23:00:00,0.481389,1.2,106.5,33.43,25.635,1.5
2013-07-10 00:00:00,0.481389,1.15,105,33.4275,25.5825,1.475
2013-07-10 01:00:00,0.481389,0.925,101.7,32.82,25.405,1.95
2013-07-10 02:00:00,0.481389,0.925,99.6,33.465,25.3975,1.625
2013-07-10 03:00:00,0.481389,1.15,102.625,33.095,25.455,1.65
2013-07-10 04:00:00,0.481389,1.175,100.275,32.9375,25.365,1.75
2013-07-10 05:00:00,0.481389,1.1,99.125,33.0025,25.3075,1.825
2013-07-10 06:00:00,0.481389,1.125,99.075,32.825,25.185,1.85
2013-07-10 07:00:00,0.4884682,1.35,100.375,32.865,25.3325,2.05
2013-07-10 08:00:00,0.481389,1.175,100.65,32.5775,25.1975,2
2013-07-10 09:00:00,0.481389,1.1,103.15,32.17,25.335,1.875
2013-07-10 10:00:00,0.481389,1.225,103.5,31.8875,25.3325,1.975
2013-07-10 11:00:00,0.4955475,1.15,107.7,31.2525,25.385,2
2013-07-10 12:00:00,0.481389,1.575,115.9,29.93,25.3025,1.55
2013-07-10 13:00:00,0.481389,1.75,122.575,29.9675,25.425,2.25
2013-07-10 14:00:00,0.481389,1.275,106.625,31.73,26.0275,3.275
2013-07-10 15:00:00,0.481389,1.2,104.45,30.8225,26.165,2.625
2013-07-10 16:00:00,0.481389,2.85,130.5,29.645,26.2925,1.775
2013-07-10 17:00:00,0.481389,2.75,126.325,30.4175,26.2025,1.95
2013-07-10 18:00:00,0.481389,2.85,129.1,30.24,26.1875,2.075
2013-07-10 19:00:00,0.481389,2.75,124.2,29.925,26.1425,2.325
2013-07-10 20:00:00,0.4601513,2.65,120.975,30.075,26.03,2.425
2013-07-10 21:00:00,0.453072,2.275,122.725,31.4625,26.1125,1.925
2013-07-10 22:00:00,0.453072,1.8,115,32.0725,26.105,2.15
2013-07-10 23:00:00,0.453072,1.875,116.725,32.1075,26.095,2.225
2013-07-11 00:00:00,0.453072,1.975,113.175,31.41,25.9525,2.225
2013-07-11 01:00:00,0.4672305,1.525,106.2,30.345,25.4175,2.3
2013-07-11 02:00:00,0.481389,2.15,111.725,28.675,25.2425,2.1
2013-07-11 03:00:00,0.481389,2.125,108.9,29.23,25.1175,2.1
2013-07-11 04:00:00,0.481389,2.1,108.1,30.0475,25.3225,2.2
2013-07-11 05:00:00,0.481389,1.7,109.95,32.125,25.6925,2.2
2013-07-11 06:00:00,0.481389,1.825,109.675,31.065,25.5425,2.2
2013-07-11 07:00:00,0.5026268,1.925,109.975,30.8975,25.3825,2.075
2013-07-11 08:00:00,0.509706,1.35,105,31.335,25.46,2.075
2013-07-11 09:00:00,0.5238645,1.25,110.625,31.545,25.6,2.2
2013-07-11 10:00:00,0.538023,1.6,111.9,29.6025,25.3075,2.175
2013-07-11 11:00:00,0.5592607,1.725,121.25,29.2675,25.2375,1.975
2013-07-11 12:00:00,0.56634,1.625,123.35,30.3225,25.555,2.025
2013-07-11 13:00:00,0.56634,1.75,122.15,30.355,25.6525,1.9
2013-07-11 14:00:00,0.5592607,2.175,126.25,30.13,25.7925,2.35
2013-07-11 15:00:00,0.5521815,2.65,130.775,29.615,25.94,2.6
2013-07-11 16:00:00,0.5451023,2.525,128.575,29.2125,26.0075,2.575
2013-07-11 17:00:00,0.538023,3.05,127.475,28.4,26.0575,2.65
2013-07-11 18:00:00,0.538023,3.3,131.375,28.23,26.1375,2.75
2013-07-11 19:00:00,0.538023,2.275,115.45,29.15,25.9875,3
2013-07-11 20:00:00,0.5309438,2.175,113.275,29.745,25.9075,3.1
2013-07-11 21:00:00,0.5309438,2.175,114.1,29.6825,25.8125,2.925
2013-07-11 22:00:00,0.5167852,1.775,112.625,31.67,25.74,2.525
2013-07-11 23:00:00,0.509706,1.475,109.05,32.29,25.66,2.425
2013-07-12 00:00:00,0.5309438,1.525,108.45,31.365,25.49,2.75
2013-07-12 01:00:00,0.5309438,1.675,112.125,32.2075,25.6725,2.6
2013-07-12 02:00:00,0.538023,1.65,111.825,31.9225,25.5375,2.45
2013-07-12 03:00:00,0.538023,1.45,108.75,32.395,25.5025,2.5
2013-07-12 04:00:00,0.538023,1.525,108.7,32.2625,25.435,2.2
2013-07-12 05:00:00,0.56634,1.525,107.6,31.91,25.3225,2.25
2013-07-12 06:00:00,0.5734192,1.525,106.65,31.7775,25.2725,2.225
2013-07-12 07:00:00,0.5875778,1.55,107.5,31.7675,25.4375,2.25
2013-07-12 08:00:00,0.594657,1.4,105.475,31.885,25.53,2.25
2013-07-12 09:00:00,0.594657,1.15,107.825,32.505,25.74,2.25
2013-07-12 10:00:00,0.594657,1.075,110.125,30.4525,25.625,2.35
2013-07-12 11:00:00,0.594657,1.175,111.075,29.985,25.7375,2.425
2013-07-12 12:00:00,0.594657,1.225,115.175,28.785,25.8175,2.35
2013-07-12 13:00:00,0.594657,1.425,118.55,28.5775,26.07,2.275
2013-07-12 14:00:00,0.594657,1.25,118.05,28.7575,26.315,2.225
2013-07-12 15:00:00,0.594657,1.6,120.75,29.31,26.43,2.45
2013-07-12 16:00:00,0.594657,2.25,125.65,30.0125,26.5225,2.6
2013-07-12 17:00:00,0.594657,2.7,127.25,29.3975,26.5875,2.725
2013-07-12 18:00:00,0.594657,2.725,131.825,28.9475,26.6,2.55
2013-07-12 19:00:00,0.5875778,2.4,128.375,30.0225,26.5,2.6
2013-07-12 20:00:00,0.56634,1.525,115.3,31.455,26.3225,2.525
2013-07-12 21:00:00,0.56634,1.125,108.3,32.375,26.1975,2.4
2013-07-12 22:00:00,0.5521815,0.925,108.175,32.9475,26.24,2.5
2013-07-12 23:00:00,0.5451023,1,105.2,32.185,26.16,2.6
2013-07-13 00:00:00,0.538023,1.05,104.85,31.6275,26.1175,2.725
2013-07-13 01:00:00,0.538023,1,106.175,32.3,26.17,2.425
2013-07-13 02:00:00,0.538023,1.2,108.375,31.845,26.1875,2.625
2013-07-13 03:00:00,0.538023,1.65,114.175,30.955,26.155,2.95
2013-07-13 04:00:00,0.538023,1.625,110.925,31.19,26.015,2.575
2013-07-13 05:00:00,0.538023,1.45,104.875,31.45,25.83,2.375
2013-07-13 06:00:00,0.538023,1.375,108.425,31.8175,25.8975,2.6
2013-07-13 07:00:00,0.6300533,1.325,110.95,32.27,26.035,2.825
2013-07-13 08:00:00,0.7787175,1.1,107.825,32.5675,26.0875,2.925
2013-07-13 09:00:00,0.792876,1.075,109.6,33.1,26.165,2.625
2013-07-13 10:00:00,0.792876,1.2,109.75,32.145,25.885,2.3
2013-07-13 11:00:00,0.7787175,1.15,110.55,31.79,25.825,2.25
2013-07-13 12:00:00,0.7220835,1.325,112.925,31.34,26.125,2.45
2013-07-13 13:00:00,0.6725288,0.875,107.05,30.215,26.24,2.925
2013-07-13 14:00:00,0.6300533,1.45,115.95,29.32,26.515,2.925
2013-07-13 15:00:00,0.6017362,2.325,128.9,28.41,26.55,2.925
2013-07-13 16:00:00,0.5734192,3.25,136.925,27.75,26.61,2.725
2013-07-13 17:00:00,0.56634,3.8,141.475,27.7025,26.475,2.65
2013-07-13 18:00:00,0.5451023,3.4,141.325,27.85,26.4475,2.675
2013-07-13 19:00:00,0.5309438,2.875,136.925,28.0875,26.51,2.775
2013-07-13 20:00:00,0.5238645,1.675,123.225,30.66,26.48,2.6
2013-07-13 21:00:00,0.509706,1.425,115.775,32.0525,26.215,2.3
2013-07-13 22:00:00,0.509706,1.15,112.375,32.31,26.1825,2.45
2013-07-13 23:00:00,0.509706,1.025,110.225,32.8075,26.0025,2.275
2013-07-14 00:00:00,0.509706,1.05,110.2,32.565,26.05,2.45
2013-07-14 01:00:00,0.4955475,1.25,113.55,32.0675,26.025,2.65
2013-07-14 02:00:00,0.4955475,1.6,111.925,30.55,26.015,2.825
2013-07-14 03:00:00,0.481389,1.675,108.9,30.775,25.815,2.375
2013-07-14 04:00:00,0.481389,1.375,108.475,31.5575,25.9675,2.55
2013-07-14 05:00:00,0.481389,1.2,106.625,32.1975,25.9725,2.975
2013-07-14 06:00:00,0.481389,1.2,105.1,32.1375,25.8325,2.9
2013-07-14 07:00:00,0.481389,0.85,99.975,32.8525,25.7075,2.925
2013-07-14 08:00:00,0.481389,0.825,98.375,34.0175,25.945,2.75
2013-07-14 09:00:00,0.481389,0.9,106.275,32.9325,25.9,2.6
2013-07-14 10:00:00,0.481389,1.025,104.75,31.97,25.63,3
2013-07-14 11:00:00,0.481389,1.425,112.6,28.6475,25.26,2.525
2013-07-14 12:00:00,0.481389,1.35,110.65,29.025,25.57,2.675
2013-07-14 13:00:00,0.481389,1.825,119.05,28.405,25.5825,2.525
2013-07-14 14:00:00,0.481389,2.05,118.6,29.6025,25.81,2.7
2013-07-14 15:00:00,0.481389,2.55,120.4,30.1975,25.9175,2.675
2013-07-14 16:00:00,0.481389,2.85,126.275,29.4075,25.915,2.75
2013-07-14 17:00:00,0.481389,3,131.725,28.0575,25.81,2.7
2013-07-14 18:00:00,0.481389,3.25,135.075,28.18,25.845,2.8
2013-07-14 19:00:00,0.481389,2.25,124.85,30.4025,25.925,2.775
2013-07-14 20:00:00,0.481389,1.775,113.95,32.1025,25.965,2.45
2013-07-14 21:00:00,0.509706,1.25,108.9,33.0725,25.91,2.4
2013-07-14 22:00:00,0.5521815,1.075,106.65,33.49,25.855,2.325
2013-07-14 23:00:00,0.56634,1.15,105.925,32.465,25.4875,2.4
2013-07-15 00:00:00,0.594657,0.975,102.425,32.8,25.1675,2.35
2013-07-15 01:00:00,0.594657,0.725,99.375,33.2125,24.965,1.95
2013-07-15 02:00:00,0.594657,0.7,97.725,33.11,24.8775,2.175
2013-07-15 03:00:00,0.5804985,0.65,97.825,33.0125,24.9275,2.25
2013-07-15 04:00:00,0.56634,0.975,99.3,32.8475,25.0325,2.2
2013-07-15 05:00:00,0.56634,1.2,100.675,32.245,25.025,2.425
2013-07-15 06:00:00,0.56634,1.05,100,32.915,25.0725,2.45
2013-07-15 07:00:00,0.56634,1.15,99.775,32.925,25.0325,2.625
2013-07-15 08:00:00,0.5521815,1.325,100.725,31.8425,24.875,2.975
2013-07-15 09:00:00,0.538023,1.35,102.825,32.23,25.07,2.775
2013-07-15 10:00:00,0.5451023,0.975,102.95,33.475,25.2625,2.45
2013-07-15 11:00:00,0.538023,0.725,102.675,34.1125,25.2375,2.2
2013-07-15 12:00:00,0.538023,0.9,104.625,33.4025,25.44,2.525
2013-07-15 13:00:00,0.5451023,1.275,110.125,32.1575,25.7625,2.825
2013-07-15 14:00:00,0.538023,1.45,116.275,31.505,25.5625,2.675
2013-07-15 15:00:00,0.538023,1.975,120.375,30.4575,25.21,2.55
2013-07-15 16:00:00,0.538023,2.35,118.4,29.8925,25.47,2.825
2013-07-15 17:00:00,0.5309438,2.225,121.15,30.2325,25.3475,2.575
2013-07-15 18:00:00,0.509706,1.4,109.55,32.21,25.495,2.475
2013-07-15 19:00:00,0.509706,1.15,105.625,33.4975,25.6375,2.45
2013-07-15 20:00:00,0.509706,1.3,112,33.6875,25.6825,2.475
2013-07-15 21:00:00,0.538023,1.175,111.75,33.8175,25.62,2.375
2013-07-15 22:00:00,0.538023,0.85,105.35,34.34,25.3425,2.075
2013-07-15 23:00:00,0.5592607,0.925,106.8,33.8575,25.2625,2.325
2013-07-16 00:00:00,0.5804985,0.925,105.775,33.815,25.1775,2.275
2013-07-16 01:00:00,0.594657,0.975,104.825,32.7075,24.9775,2.525
2013-07-16 02:00:00,0.594657,1.175,106.825,33.21,25.125,2.375
2013-07-16 03:00:00,0.6158948,1.225,105.05,32.365,24.9425,2.8
2013-07-16 04:00:00,0.6088155,1.725,113.025,32.44,25.065,2.9
2013-07-16 05:00:00,0.594657,1.175,105.75,32.91,24.9875,2.6
2013-07-16 06:00:00,0.594657,1.175,105.175,33.0925,24.975,2.475
2013-07-16 07:00:00,0.594657,0.825,103.775,33.73,25.025,2.3
2013-07-16 08:00:00,0.5734192,0.675,103.375,34.07,24.99,2.275
2013-07-16 09:00:00,0.56634,0.575,103,34.46,24.9825,2.3
2013-07-16 10:00:00,0.56634,0.725,104.525,33.7675,25.1125,2.4
2013-07-16 11:00:00,0.56634,0.9,105.45,33.2975,25.1275,2.35
2013-07-16 12:00:00,0.538023,0.85,107.4,33.01,25.4,2.65
2013-07-16 13:00:00,0.538023,1.35,114.35,30.3875,25.89,2.625
2013-07-16 14:00:00,0.538023,1.9,119.9,29.04,26.1325,2.625
2013-07-16 15:00:00,0.5309438,2.1,125.05,29.045,26.2325,2.55
2013-07-16 16:00:00,0.509706,2.675,127.95,29.3275,26.3175,2.425
2013-07-16 17:00:00,0.509706,2.575,129.875,29.6375,26.385,2.425
2013-07-16 18:00:00,0.509706,2.325,124.325,28.695,26.0625,2.45
2013-07-16 19:00:00,0.509706,2.2,122.85,28.705,26,2.35
2013-07-16 20:00:00,0.509706,2.225,123.225,29.7825,26.2375,2.375
2013-07-16 21:00:00,0.509706,1.525,113.825,30.775,26.1775,2.375
2013-07-16 22:00:00,0.509706,1.2,109.775,31.5125,26.0625,2.325
2013-07-16 23:00:00,0.509706,0.9,102.65,31.77,25.91,2.4
2013-07-17 00:00:00,0.509706,0.775,100.225,31.9575,25.625,2.25
2013-07-17 01:00:00,0.5521815,0.85,103.825,32.6325,25.8575,2.15
2013-07-17 02:00:00,0.5804985,0.825,103.575,32.2475,25.56,2
2013-07-17 03:00:00,0.594657,0.75,102.825,32.8225,25.4125,2.225
2013-07-17 04:00:00,0.622974,0.7,102.075,33.1425,25.3625,2.3
2013-07-17 05:00:00,0.622974,0.7,99.675,33.15,25.2025,2.175
2013-07-17 06:00:00,0.6654495,0.75,100.175,32.8075,25.2875,2.2
2013-07-17 07:00:00,0.764559,0.825,98.8,32.7325,25.295,2.875
2013-07-17 08:00:00,0.877827,0.775,99.95,31.25,25.245,2.825
2013-07-17 09:00:00,0.9203025,1.1,103.1,30.7775,25.2825,2.85
2013-07-17 10:00:00,0.9132232,1.1,105.575,31.5375,25.525,3.125
2013-07-17 11:00:00,0.8636685,1.8,117.6,29.925,25.7425,2.8
2013-07-17 12:00:00,0.8282722,1.925,122.25,28.6675,26.1,2.625
2013-07-17 13:00:00,0.792876,1.675,121.675,29.0175,26.195,2.6
2013-07-17 14:00:00,0.7504005,1.475,119.225,29.7375,26.245,2.7
2013-07-17 15:00:00,0.7291627,1.625,122.175,29.8975,26.435,2.65
